a280,143.19,2579,1583083188
a280,258.823,2579,1583083189
a280,256.337,2579,1583083190
a280,237.198,2579,1583083191
a280,247.334,2579,1583083192
a280,237.733,2579,1583083193
a280,282.449,2579,1583083194
a280,248.504,2579,1583083195
a280,235.575,2579,1583083196
a280,265.627,2579,1583083197
ali535,6111.16,202559,1583085607
ali535,6291.26,202470,1583085608
